21:14:35     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:02:56     all    6.09    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   93.07
22:02:57     all    6.51    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:02:58     all    6.51    0.00    0.75    0.25    0.00    0.00    0.00    0.00    0.00   92.49
22:02:59     all    6.18    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.98
22:03:00     all    6.43    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.73
22:03:01     all    6.26    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:03:02     all    6.09    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:03:03     all    6.77    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.40
22:03:04     all    6.34    0.00    0.83    0.25    0.00    0.00    0.00    0.00    0.00   92.58
22:03:05     all    6.17    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:03:06     all    6.27    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.98
22:03:07     all    6.51    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.49
22:03:08     all    9.67    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   89.57
22:03:09     all    6.68    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.57
22:03:10     all    6.35    0.00    0.75    0.17    0.00    0.00    0.00    0.00    0.00   92.73
22:03:11     all    6.34    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:03:12     all    6.68    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:03:13     all    6.09    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:03:14     all    6.77    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.47
22:03:15     all    6.34    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:03:16     all    6.18    0.00    0.75    0.67    0.00    0.00    0.00    0.00    0.00   92.40
22:03:17     all    6.09    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   93.08
22:03:18     all    6.35    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.81
22:03:19     all    6.42    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.83
22:03:20     all    6.35    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:03:21     all    6.09    0.00    0.92    0.25    0.00    0.00    0.00    0.00    0.00   92.74
22:03:22     all    6.34    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:03:23     all    6.53    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   92.80
22:03:24     all    6.85    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.15
22:03:25     all    6.68    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.56
22:03:26     all    6.52    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.64
22:03:27     all    6.18    0.00    0.84    0.17    0.00    0.00    0.00    0.00    0.00   92.82
22:03:28     all    6.17    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.08
22:03:29     all    7.10    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.15
22:03:30     all    7.35    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   91.90
22:03:31     all    6.77    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.48
22:03:32     all    6.67    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.41
22:03:33     all    6.42    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.58
22:03:34     all    6.27    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.98
22:03:35     all    6.10    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.15
22:03:36     all    6.83    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.25
22:03:37     all    6.10    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   93.23
22:03:38     all    6.26    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:03:39     all    6.92    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.08
22:03:40     all    7.01    0.00    0.92    1.42    0.00    0.00    0.00    0.00    0.00   90.65
22:03:41     all    7.60    0.00    0.84    0.75    0.00    0.00    0.00    0.00    0.00   90.81
22:03:42     all    7.17    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   91.83
22:03:43     all    6.51    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:03:44     all    6.77    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.31
22:03:45     all    6.41    0.00    1.00    0.17    0.00    0.00    0.00    0.00    0.00   92.42
22:03:46     all    6.85    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.31
22:03:47     all    6.59    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.66
22:03:48     all    6.43    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.73
22:03:49     all    6.35    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:03:50     all    6.10    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   93.07
22:03:51     all    6.59    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.41
22:03:52     all    6.34    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:03:53     all    6.76    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.49
22:03:54     all    6.68    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.49
22:03:55     all    6.35    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.89
22:03:56     all    6.17    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.83
22:03:57     all    6.43    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:03:58     all    6.76    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.32
22:03:59     all    6.36    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.89
22:04:00     all    6.09    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   93.08
22:04:01     all    6.09    0.00    0.92    1.00    0.00    0.00    0.00    0.00    0.00   91.99
22:04:02     all    6.67    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.58
22:04:03     all    5.93    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   93.16
22:04:04     all    6.09    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.16
22:04:05     all    6.76    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.49
22:04:06     all    6.43    0.00    0.75    0.08    0.00    0.00    0.00    0.00    0.00   92.73
22:04:07     all    6.68    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.49
22:04:08     all    6.18    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   93.16
22:04:09     all    6.10    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.14
22:04:10     all    6.34    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:04:11     all    6.18    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:04:12     all    6.26    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.74
22:04:13     all    6.02    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.23
22:04:14     all    7.18    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   91.99
22:04:15     all    7.34    0.00    0.83    0.00    0.00    0.08    0.00    0.00    0.00   91.74
22:04:16     all    6.43    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:04:17     all    6.91    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.26
22:04:18     all    6.17    0.00    0.83    0.25    0.00    0.00    0.00    0.00    0.00   92.74
22:04:19     all    6.68    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:04:20     all    6.10    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.15
22:04:21     all    6.02    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   93.15
22:04:22     all    6.18    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:04:23     all    6.18    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.07
22:04:24     all    6.44    0.00    0.84    0.17    0.00    0.00    0.00    0.00    0.00   92.56
22:04:25     all    6.34    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:04:26     all    6.92    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.16
22:04:27     all    6.85    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.40
22:04:28     all    6.26    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.91
22:04:29     all    6.43    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:04:30     all    6.77    0.00    0.84    0.17    0.00    0.00    0.00    0.00    0.00   92.23
22:04:31     all    6.93    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.23
22:04:32     all    6.26    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.91
22:04:33     all    6.34    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:04:34     all    6.52    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.73
22:04:35     all    6.17    0.00    0.92    0.08    0.00    0.00    0.00    0.00    0.00   92.83
22:04:36     all    6.34    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.65
22:04:37     all    6.60    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:04:38     all    6.68    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.40
22:04:39     all    6.35    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.81
22:04:40     all    6.60    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.56
22:04:41     all    6.43    0.00    1.00    0.17    0.00    0.00    0.00    0.00    0.00   92.40
22:04:42     all    6.44    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.73
22:04:43     all    6.84    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.24
22:04:44     all    6.43    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.74
22:04:45     all    6.76    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.32
22:04:46     all    6.59    0.00    0.83    0.42    0.00    0.00    0.00    0.00    0.00   92.15
22:04:47     all    6.35    0.00    0.67    0.25    0.00    0.00    0.00    0.00    0.00   92.73
22:04:48     all    6.69    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.56
22:04:49     all    6.42    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.75
22:04:50     all    6.19    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   93.14
22:04:51     all    6.26    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:04:52     all    6.34    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.83
22:04:53     all    6.34    0.00    0.75    0.17    0.00    0.00    0.00    0.00    0.00   92.74
22:04:54     all    6.34    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:04:55     all    6.43    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.74
22:04:56     all    6.26    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:04:57     all    6.09    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   93.07
22:04:58     all    6.59    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:04:59     all    6.59    0.00    0.83    0.25    0.00    0.00    0.00    0.00    0.00   92.33
22:05:00     all    7.26    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.82
22:05:01     all    6.84    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.33
22:05:02     all    6.43    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.74
22:05:03     all    6.68    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.49
22:05:04     all    6.35    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:05:05     all    7.01    0.00    0.75    0.17    0.00    0.00    0.00    0.00    0.00   92.07
22:05:06     all    7.00    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.08
22:05:07     all    6.43    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:05:08     all    6.35    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:05:09     all    6.34    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:05:10     all    6.26    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:05:11     all    6.18    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.82
22:05:12     all    6.60    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:05:13     all    6.01    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   93.08
22:05:14     all    6.59    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.66
22:05:15     all    6.51    0.00    0.83    0.08    0.00    0.00    0.00    0.00    0.00   92.58
22:05:16     all    7.60    0.00    0.75    0.17    0.00    0.00    0.00    0.00    0.00   91.49
22:05:17     all    6.26    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:05:18     all    6.42    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.75
22:05:19     all    6.76    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.40
22:05:20     all    6.59    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:05:21     all    6.34    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.91
22:05:22     all    6.26    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.74
22:05:23     all    6.17    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.08
22:05:24     all    6.76    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.41
22:05:25     all    6.35    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:05:26     all    6.09    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   93.07
22:05:27     all    6.59    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   92.74
22:05:28     all    6.42    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.58
22:05:29     all    6.42    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.66
22:05:30     all    6.76    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.49
22:05:31     all    6.68    0.00    0.75    0.42    0.00    0.00    0.00    0.00    0.00   92.15
22:05:32     all    6.59    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.66
22:05:33     all    6.18    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.98
22:05:34     all    6.42    0.00    0.75    0.25    0.00    0.00    0.00    0.00    0.00   92.58
22:05:35     all    6.52    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.73
22:05:36     all    7.02    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.23
22:05:37     all    6.35    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:05:38     all    7.10    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.07
22:05:39     all    6.52    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.56
22:05:40     all    6.10    0.00    0.84    0.17    0.00    0.00    0.00    0.00    0.00   92.89
22:05:41     all    6.59    0.00    0.58    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:05:42     all    7.10    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.07
22:05:43     all    6.34    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.74
22:05:44     all    7.27    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   91.98
22:05:45     all    7.09    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.99
22:05:46     all    6.61    0.00    0.84    0.25    0.00    0.00    0.00    0.00    0.00   92.31
22:05:47     all    6.51    0.00    0.75    0.08    0.00    0.00    0.00    0.00    0.00   92.65
22:05:48     all    6.27    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:05:49     all    6.51    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.66
22:05:50     all    7.52    0.00    1.09    0.92    0.00    0.00    0.00    0.00    0.00   90.48
22:05:51     all    6.42    0.00    0.83    0.25    0.00    0.00    0.00    0.00    0.00   92.49
22:05:52     all    6.43    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:05:53     all    6.26    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:05:54     all    6.33    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.75
22:05:55     all    6.43    0.00    0.75    0.25    0.00    0.00    0.00    0.00    0.00   92.56
22:05:56     all    6.34    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:05:57     all    6.18    0.00    0.75    0.25    0.00    0.00    0.00    0.00    0.00   92.82
22:05:58     all    6.18    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.07
22:05:59     all    6.52    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:06:00     all    6.18    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:06:01     all    6.68    0.00    0.83    0.33    0.00    0.00    0.00    0.00    0.00   92.15
22:06:02     all    6.68    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.56
22:06:03     all    6.52    0.00    0.92    0.17    0.00    0.00    0.00    0.00    0.00   92.40
22:06:04     all    7.01    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.24
22:06:05     all    6.77    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.47
22:06:06     all    6.27    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.98
22:06:07     all    6.84    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.24
22:06:08     all    6.43    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:06:09     all    6.18    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.82
22:06:10     all    6.17    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.08
22:06:11     all    6.17    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:06:12     all    6.43    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:06:13     all    7.00    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.17
22:06:14     all    6.34    0.00    0.83    0.25    0.00    0.00    0.00    0.00    0.00   92.57
22:06:15     all    7.10    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.98
22:06:16     all    7.10    0.00    0.92    0.50    0.00    0.00    0.00    0.00    0.00   91.49
22:06:17     all    6.10    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.15
22:06:18     all    6.02    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   93.15
22:06:19     all    6.35    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:06:20     all    6.69    0.00    0.84    1.25    0.00    0.00    0.00    0.00    0.00   91.22
22:06:21     all    6.52    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.73
22:06:22     all    6.77    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.40
22:06:23     all    6.25    0.00    0.83    0.08    0.00    0.00    0.00    0.00    0.00   92.83
22:06:24     all    6.43    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:06:25     all    6.76    0.00    0.83    0.33    0.00    0.00    0.00    0.00    0.00   92.07
22:06:26     all    6.43    0.00    0.92    0.17    0.00    0.00    0.00    0.00    0.00   92.48
22:06:27     all    6.44    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.73
22:06:28     all    6.42    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.75
22:06:29     all    9.52    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   89.65
22:06:30     all    7.42    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.66
22:06:31     all    7.10    0.00    0.83    0.08    0.00    0.00    0.00    0.00    0.00   91.99
22:06:32     all    6.43    0.00    0.92    0.17    0.00    0.00    0.00    0.00    0.00   92.49
22:06:33     all    6.35    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:06:34     all    6.76    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.49
22:06:35     all    6.01    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   93.16
22:06:36     all    6.59    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.57
22:06:37     all    6.42    0.00    0.83    0.25    0.00    0.00    0.00    0.00    0.00   92.49
22:06:38     all    7.01    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.15
22:06:39     all    6.68    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.49
22:06:40     all    6.42    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.67
22:06:41     all    6.52    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.73
22:06:42     all    6.67    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.49
22:06:43     all    6.60    0.00    0.84    0.17    0.00    0.00    0.00    0.00    0.00   92.40
22:06:44     all    6.34    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:06:45     all    6.34    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:06:46     all    6.43    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.73
22:06:47     all    6.18    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.07
22:06:48     all    6.43    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.73
22:06:49     all    6.59    0.00    0.67    0.17    0.00    0.00    0.00    0.00    0.00   92.57
22:06:50     all    6.59    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.57
22:06:51     all    6.19    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.06
22:06:52     all    6.51    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:06:53     all    6.60    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.56
22:06:54     all    6.02    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   93.07
22:06:55     all    6.51    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.49
22:06:56     all    6.17    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   93.00
22:06:57     all    6.34    0.00    0.83    0.08    0.00    0.00    0.00    0.00    0.00   92.74
22:06:58     all    6.93    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.23
22:06:59     all    6.76    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.49
22:07:00     all    6.43    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:07:01     all    6.43    0.00    0.75    0.75    0.00    0.00    0.00    0.00    0.00   92.06
22:07:02     all    6.02    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   93.14
22:07:03     all    6.51    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.74
22:07:04     all    6.43    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.74
22:07:05     all    6.28    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.97
22:07:06     all    6.18    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.82
22:07:07     all    6.42    0.00    0.92    0.08    0.00    0.00    0.00    0.00    0.00   92.58
22:07:08     all    6.18    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:07:09     all    6.18    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.07
22:07:10     all    6.51    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.57
22:07:11     all    6.83    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.25
22:07:12     all    6.26    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.74
22:07:13     all    6.19    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.97
22:07:14     all    6.67    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.41
22:07:15     all    7.10    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.07
22:07:16     all    7.02    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.23
22:07:17     all    7.18    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   91.99
22:07:18     all    7.69    0.00    0.84    0.17    0.00    0.00    0.00    0.00    0.00   91.31
22:07:19     all    7.01    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.24
22:07:20     all    6.85    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.23
22:07:21     all    6.77    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.39
22:07:22     all    7.35    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.74
22:07:23     all    6.51    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.74
22:07:24     all    6.84    0.00    0.92    0.17    0.00    0.00    0.00    0.00    0.00   92.08
22:07:25     all    6.75    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.42
22:07:26     all    6.35    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:07:27     all    6.84    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.24
22:07:28     all    6.69    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.47
22:07:29     all    6.51    0.00    0.83    0.58    0.00    0.00    0.00    0.00    0.00   92.08
22:07:30     all    6.52    0.00    0.92    0.25    0.00    0.00    0.00    0.00    0.00   92.31
22:07:31     all    6.59    0.00    0.83    0.08    0.00    0.00    0.00    0.00    0.00   92.49
22:07:32     all    6.84    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.24
22:07:33     all    6.92    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.33
22:07:34     all    6.34    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:07:35     all    6.35    0.00    0.75    0.17    0.00    0.00    0.00    0.00    0.00   92.73
22:07:36     all    6.09    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   93.07
22:07:37     all    6.93    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.31
22:07:38     all    6.27    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   93.06
22:07:39     all    6.42    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.58
22:07:40     all    6.43    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:07:41     all    7.26    0.00    0.83    0.50    0.00    0.00    0.00    0.00    0.00   91.40
22:07:42     all    6.51    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.74
22:07:43     all    7.60    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   91.57
22:07:44     all    6.27    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:07:45     all    6.51    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.65
